Name,Transaction Date,Owner,Ticker,Asset Name,Asset Type,Type,Amount,Comment
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,QTEC,First Trust NASDAQ-100-Technology Sector Index Fun,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,MBXIX,Catalyst/Millburn Hedge Strategy Fund Class I,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,CIBR,First Trust NASDAQ Cybersecurity ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,GLD,SPDR Gold Shares,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,SRVR,Pacer Benchmark Data & Infrastructure Real Estate,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,CFA,VictoryShares US 500 Volatility Wtd ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,KWEB,KraneShares CSI China Internet ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,IVV,iShares Core S&P 500 ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,SBIO,ALPS Medical Breakthroughs ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2020,Spouse,GEM,Goldman Sachs ActiveBeta Emerging Markets Equity E,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,DIS,The Walt Disney Company,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,PNQI,Invesco NASDAQ Internet ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,CVS,CVS Health Corporation,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/14/2020,Spouse,PYPL,"PayPal Holdings, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/23/2020,Spouse,--,"UBS Contingent Autocall on SLB
Rate/Coupon: 9%
Matures: 04/23/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/23/2020,Spouse,--,"UBS Contingent Autocall on SLB
Rate/Coupon: 9%
Matures: 04/23/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/13/2017,Spouse,--,"Barclays Contingent Autocall on Apple
Rate/Coupon: 8.15%
Matures: 07/13/2018",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/8/2016,Spouse,ASIX,AdvanSix Inc.,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Wisdomtree US Cap Div Growth ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Ishares Ibond Dec 18 Trm Corp ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Vaneck Vector Junior Gold Miners ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,First Trust EM SC Alphadex ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Powershares ETF TR Dyna Buyback,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,First Trust DJ Internet Index ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Vanguard S&P Mid-cap 400 ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,SPDR Gold TR Gold Shs ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Powershares Aero & Defense ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Lazard World Div & Inc Fd ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Ishares SP Smallcap 600 Index ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,S&P 500 Index Fund ETF,Other Securities,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,ALPS ETF Trust-ALPS Medical,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2016,Spouse,--,Western Asset/Claymore Inflation ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/14/2016,Spouse,SCCO,Southern Copper Corporation,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/14/2016,Spouse,--,Central Fund of Canada Ltd A,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/17/2016,Spouse,--,Philip Morris Intl,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/17/2016,Spouse,RAI,Reynolds American Inc.,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/18/2016,Spouse,--,"JPM Contingent Autocall on Halliburton
Rate/Coupon: 10%
Matures: 05/18/2018",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/21/2016,Spouse,--,"Nuveen JFR Term Preferred Step-up Callable Notes
Rate/Coupon: 1.75%
Matures: 12/01/2019",Corporate Bond,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/21/2016,Spouse,--,"Nuveen JFR Term Preferred Step-up Callable Notes
Rate/Coupon: 1.75%
Matures: 12/01/2019",Corporate Bond,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/1/2015,Spouse,--,"JPM Contingent Autocall Mobileye N.V.
Rate/Coupon: 13.75%
Matures: 05/05/2016",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",5/5/2015,Spouse,--,"Barclays Contingent Autocall on CBS
Rate/Coupon: 8.45%
Matures: 02/02/2018",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",5/14/2015,Spouse,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/14/2015,Spouse,UA,Under Armour Inc,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/14/2015,Spouse,--,SPDR Euro Stoxx 50 ETF,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/5/2015,Spouse,--,"Barclays Contingent Autocall on CBS
Rate/Coupon: 8.45%
Matures: 02/02/2018",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/11/2015,Spouse,--,"MS Contingent Autocall Halliburton
Rate/Coupon: 11.2%
Matures: 02/09/2018",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/15/2015,Spouse,--,"JJPM Contingent Autocall Halliburton
Rate/Coupon: 10%
Matures: 05/18/2018",Corporate Bond,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",1/11/2019,Spouse,AAPL,Apple Inc,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",1/25/2019,Spouse,--,"RBC Contingent Autocall on Nvidia
Rate/Coupon: 12.65%
Matures: 07/30/2019",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",1/25/2019,Spouse,--,"RBC Contingent Autocall on Nvidia
Rate/Coupon: 12.65%
Matures: 07/30/2019",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Omega Healthcare Inv Inc,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Medical Properties Trust,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Healthcare REIT,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2014,Spouse,PNQI,PowerShares NASDAQ Internet (NASDAQ),,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2014,Spouse,--,Nike Inc B,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/26/2014,Spouse,BTF,"Boulder Total Return Fund, Inc. (NYSE)",,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/26/2014,Spouse,--,Seadrill Ltd,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/17/2019,Spouse,SWKS,"Skyworks Solutions, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/17/2019,Spouse,QCOM,QUALCOMM Incorporated,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/18/2019,Spouse,--,"UBS Contingent Autocall on SLB 90281C708
Rate/Coupon: 9.0%
Matures: 04/23/2020",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",4/18/2019,Spouse,--,"UBS Contingent Autocall on SLB 90281C708
Rate/Coupon: 9.0%
Matures: 04/23/2020",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",4/22/2015,Spouse,AAPL,Apple Inc. (NASDAQ),Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/22/2015,Spouse,UA,Under Armour Inc,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",4/2/2015,Spouse,--,"MS Contingent Autocall on Apple Inc
Rate/Coupon: 10%
Matures: 04/09/2018",Corporate Bond,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",12/6/2019,Spouse,--,"MS Contingent Autocall Intel
Rate/Coupon: 8.2%
Matures: 12/9/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",12/6/2019,Spouse,--,"MS Contingent Autocall Intel
Rate/Coupon: 8.2%
Matures: 12/9/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",12/16/2019,Self,--,Invesco Pacific Growth A,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",12/17/2019,Spouse,BP,BP p.l.c.,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",12/17/2019,Spouse,UA,"Under Armour, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",12/17/2019,Spouse,UAA,"Under Armour, Inc.",Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",12/27/2019,Spouse,--,"UBS Contingent Autocall Bank of America
Rate/Coupon: 8.1%
Matures: 12/30/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",12/27/2019,Spouse,--,"UBS Contingent Autocall Bank of America
Rate/Coupon: 8.1%
Matures: 12/30/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",8/6/2020,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/6/2020,Spouse,LUBFX,Lord Abbett Ultra Short Bond Fund Class F,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/6/2020,Spouse,LDP,Cohen & Steers Limited Duration Preferred and Inco,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/7/2020,Spouse,KWEB,KraneShares CSI China Internet ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/13/2020,Spouse,GLD,SPDR Gold Shares,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/21/2020,Spouse,CONE,CyrusOne Inc.,Stock,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/21/2020,Spouse,ARE,"Alexandria Real Estate Equities, Inc.",Stock,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/21/2020,Spouse,TCEHY,Tencent Holdings Limited,Stock,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/21/2020,Spouse,GBIL,Goldman Sachs Access Treasury 0-1 Year ETF,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/21/2020,Spouse,LDP,Cohen & Steers Limited Duration Preferred and Inco,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",8/27/2020,Spouse,--,"Citigroup Fixed to Floater
Rate/Coupon: 3.6113%
Matures: 08/27/2020",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",10/30/2020,Spouse,--,GMSYX - GOLDMAN SACHS SM MD CAP GROWTH I,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",10/30/2020,Spouse,--,GMSYX - GOLDMAN SACHS SM MD CAP GROWTH I,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",10/30/2020,Spouse,IJR,iShares Core S&P Small-Cap ETF,Other Securities,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/14/2019,Spouse,--,"JPM Contingent Autocall on NVDA
Rate/Coupon: 12.1%
Matures: 06/18/2020",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/14/2019,Spouse,--,"JPM Contingent Autocall on NVDA
Rate/Coupon: 12.1%
Matures: 06/18/2020",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/21/2019,Spouse,--,"Bank of America
Rate/Coupon: 3.0%
Matures: 06/21/2020",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/21/2019,Spouse,--,"Bank of America
Rate/Coupon: 3.0%
Matures: 06/21/2020",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/26/2019,Spouse,BSTZ,BlackRock Science and Technology Trust II,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/26/2019,Spouse,BSTZ,BlackRock Science and Technology Trust II,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/30/2019,Spouse,--,"BCS SU Note
Rate/Coupon: 2.0%
Matures: 06/30/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/30/2014,Spouse,--,Barclays Contingent Autocall Bristol Myers 8% due 6/2/17,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/30/2014,Spouse,--,Dominion Resources,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/30/2014,Spouse,OKE,ONEOK Inc. (NYSE),,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/20/2014,Spouse,--,MS Contingent Autocall Valero Energy 12% due 2/21/17,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",5/16/2014,Spouse,--,JPM Contingent Autocall Tesoro Corp 10.75% due 5/21/2015,,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",5/16/2014,Spouse,--,JPM Contingent Autocall Tesoro Corp 10.75% due 5/21/2015,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/17/2014,Spouse,--,Valero Energy,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/17/2014,Spouse,--,Versen Inc,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/17/2014,Spouse,--,Transalta Renewables Inc,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/17/2014,Spouse,LNC,Lincoln National Corporation (NYSE),,Sale (Partial),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/25/2014,Spouse,--,JPM Contingent Autocall Walgreen 9.3% due 7/28/2017,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/30/2014,Spouse,--,JPM Contingent Autocall Walgreen 10% due 4/28/2017,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/24/2014,Spouse,--,MS Fixed Autocall FCX 8.05% due 1/26/2015,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/25/2014,Spouse,--,JPM Contingent Autocall Walgreen 9.3% due 7/28/2017,,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/25/2014,Spouse,--,HSBC Contingent Autocall FCX 8.95% due 7/30/2015,,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/30/2014,Spouse,--,JPM Contingent Autocall Walgreen 10% due 4/28/2017,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/31/2014,Spouse,--,MS Contingent Autocall Ford Motor 8.35% due 10/31/2016,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/1/2019,Spouse,--,"Barclays Step-up
Rate/Coupon: 4.0%
Matures: 06/30/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/10/2019,Spouse,--,"Vulcan Materials
Rate/Coupon: 3.17%
Matures: 03/01/2021",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",7/16/2019,Spouse,CAG,"Conagra Brands, Inc.",Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/16/2019,Spouse,SMG,The Scotts Miracle-Gro Company,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/18/2019,Spouse,ABB,ABB Ltd,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/18/2019,Spouse,CEF,Sprott Physical Gold and Silver Trust,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/31/2019,Spouse,--,"Toronto Dominion Bank
Rate/Coupon: 3.0%
Matures: 10/31/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",7/31/2019,Spouse,--,"Toronto Dominion Bank
Rate/Coupon: 3.0%
Matures: 10/31/2020",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",5/1/2018,Spouse,--,Hormel Foods,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",2/2/2016,Spouse,MET,Met Life Inc,Stock,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",2/11/2016,Spouse,BA,Boeing Co,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",2/16/2016,Spouse,ADT,The ADT Corporation,Stock,Sale (Full),"$1,001 - $15,000",Report amended to reflect correct ticker symbol.
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Omega Healthcare Inv Inc,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Medical Properties Trust,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/6/2014,Spouse,--,Healthcare REIT,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2014,Spouse,PNQI,PowerShares NASDAQ Internet (NASDAQ),,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/11/2014,Spouse,--,Nike Inc B,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",11/26/2014,Spouse,BTF,"Boulder Total Return Fund, Inc. (NYSE)",,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",11/26/2014,Spouse,--,Seadrill Ltd,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/27/2014,Spouse,--,UBS Contingent Autocall MetLife 8.25% due 6/30/2017,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/26/2014,Spouse,--,UBS Contingent Autocall MetLife 8.75% due 3/24/2017,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/25/2014,Spouse,--,Legacy Reserves LP Units,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/25/2014,Spouse,NTI,Northern Tier Energy LP (NYSE),,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/23/2014,Spouse,--,Halliburton,,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/23/2014,Spouse,--,Apple Inc,,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/20/2014,Spouse,--,HSBC Contingent Autocall Transocean 10% due 6/25/2015,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/19/2014,Spouse,--,HSBC Contingent Autocall Transocean 10.5% due 3/19/2015,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/11/2014,Spouse,--,International Lease Finance Bond 5.75% due 5/15/2016,,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/11/2014,Spouse,--,Energen Corp Bond 4.625% due 9/1/21,,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/6/2014,Spouse,--,JPM Contingent Autocall Applied Materials 10.85% due 6/11/15,,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",6/5/2014,Spouse,--,MS Contingent Autocall Cisco Systems 8.3% due 9/5/14,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/2/2014,Spouse,--,UBS Contingent Autocall Broadcom 9.4% due 3/3/17,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/23/2014,Spouse,--,SPDR Trust Series 1,,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/5/2014,Spouse,--,Argan Inc,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/13/2014,Spouse,--,HSBC Contingent Autocall Valero Energy 9.3% due 6/18/15,,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",6/12/2014,Spouse,--,MS Contingent Autocall Freeport McMoran Copper 10.10% due 12/11/12014,,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/5/2017,Spouse,--,"HSBC Contingent Autocall on Anadarko Petroleum
Rate/Coupon: 9.0%
Matures: 09/05/2017",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/7/2017,Spouse,--,Central Fund of Canada,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/7/2017,Spouse,--,SPDR Gold Tr Gold Shs,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/18/2017,Spouse,--,Orbital ATK,Stock,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/18/2017,Spouse,--,Mantech Intl Corp Cl A,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/18/2017,Spouse,HXL,Hexcel Corp New,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/20/2017,Spouse,--,"Compass Bank
Rate/Coupon: 3.875%
Matures: 04/10/2025",Corporate Bond,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",9/20/2017,Spouse,--,"Government Properties Inc
Rate/Coupon: 4.0%
Matures: 07/15/2022",Corporate Bond,Purchase,"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,ADN ,Acadian Timber,Stock,Sale (Full),"$15,001 - $50,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Compass Minerals,Stock,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Central Fund of Canada,Other Securities,Sale (Partial),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,"FS Investment Corp
Rate/Coupon: 4.0%
Matures: 07/15/2019",Corporate Bond,Sale (Full),"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Pacer Trendpilot 450 ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Pacer Trendpilot 750 ETF,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Ishares Ibonds Dec 18 Trm Corp,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,Ishares Ibonds Dec 20 Trm Corp,Other Securities,Purchase,"$1,001 - $15,000",--
" Thomas R Carper (Carper, Thomas R.)",9/29/2017,Spouse,--,SPDR Gold Tr Gold Shs,Other Securities,Purchase,"$1,001 - $15,000",--
